work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2022,Mid-level,Full-time,Data Scientist,58000,EUR,60938,DE,Remote,Germany,S,Advanced Data Science and Research
2022,Senior,Full-time,Data Science Manager,249260,USD,249260,US,In-person,United States,M,Data Product and Project Management
2022,Senior,Full-time,Data Science Manager,185400,USD,185400,US,In-person,United States,M,Data Product and Project Management
2022,Senior,Full-time,Data Engineer,170000,USD,170000,US,Remote,United States,M,Data Engineering and Integration
2022,Senior,Full-time,Data Engineer,130000,USD,130000,US,Remote,United States,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Scientist,65000,GBP,80036,GB,Hybrid,United Kingdom,M,Advanced Data Science and Research
2022,Senior,Full-time,Data Analyst,128875,USD,128875,US,Remote,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Analyst,93700,USD,93700,US,Remote,United States,M,Core Data Analysis
2022,Senior,Full-time,Machine Learning Engineer,180000,USD,180000,US,Remote,United States,M,ML Development and Research
2022,Senior,Full-time,Machine Learning Engineer,100000,USD,100000,US,Remote,United States,M,ML Development and Research
2022,Senior,Full-time,Data Analyst,136260,USD,136260,US,Remote,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Analyst,109280,USD,109280,US,Remote,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Scientist,160000,USD,160000,US,Remote,United States,L,Advanced Data Science and Research
2022,Senior,Full-time,Data Scientist,92000,USD,92000,US,Remote,United States,L,Advanced Data Science and Research
2022,Senior,Full-time,Data Engineer,200000,USD,200000,US,Remote,United States,M,Data Engineering and Integration
2022,Senior,Full-time,Data Engineer,160000,USD,160000,US,Remote,United States,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,110000,GBP,135446,GB,In-person,United Kingdom,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,85000,GBP,104663,GB,In-person,United Kingdom,M,Data Engineering and Integration
2022,Senior,Full-time,Data Analyst,117000,USD,117000,US,Remote,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Analyst,99450,USD,99450,US,Remote,United States,M,Core Data Analysis
2022,Entry-level,Full-time,Data Engineer,129000,USD,129000,US,Remote,United States,L,Data Engineering and Integration
2022,Entry-level,Full-time,Data Engineer,86000,USD,86000,US,Remote,United States,L,Data Engineering and Integration
2022,Senior,Full-time,Data Scientist,160000,USD,160000,US,In-person,United States,L,Advanced Data Science and Research
2022,Senior,Full-time,Data Scientist,119300,USD,119300,US,In-person,United States,L,Advanced Data Science and Research
2022,Senior,Full-time,Business Data Analyst,100000,USD,100000,US,Remote,United States,L,Core Data Analysis
2022,Mid-level,Full-time,Data Scientist,25000,USD,25000,TR,Hybrid,Turkey,M,Advanced Data Science and Research
2022,Mid-level,Full-time,Data Analyst,90000,SGD,65257,SG,Hybrid,Singapore,M,Core Data Analysis
2022,Mid-level,Full-time,AI Scientist,200000,USD,200000,US,Remote,United States,M,AI Specialization
2022,Entry-level,Full-time,Machine Learning Developer,180000,USD,180000,US,Remote,United States,L,Other
2022,Mid-level,Full-time,Data Scientist,153000,USD,153000,US,Remote,United States,L,Advanced Data Science and Research
2022,Senior,Full-time,Data Engineer,210000,USD,210000,US,Remote,United States,M,Data Engineering and Integration
2022,Senior,Full-time,Data Engineer,100000,USD,100000,US,Remote,United States,M,Data Engineering and Integration
2022,Senior,Full-time,Data Analyst,150075,USD,150075,US,Remote,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Analyst,110925,USD,110925,US,Remote,United States,M,Core Data Analysis
2022,Mid-level,Full-time,Machine Learning Scientist,22800,USD,22800,EG,Remote,Egypt,M,Other
2022,Senior,Full-time,Data Scientist,160000,USD,160000,US,Remote,United States,L,Advanced Data Science and Research
2022,Senior,Full-time,Data Scientist,92000,USD,92000,US,Remote,United States,L,Advanced Data Science and Research
2022,Senior,Full-time,Machine Learning Engineer,202900,USD,202900,US,Remote,United States,L,ML Development and Research
2022,Senior,Full-time,Machine Learning Engineer,131300,USD,131300,US,Remote,United States,L,ML Development and Research
2020,Entry-level,Full-time,Data Analyst,20000,EUR,22809,PT,Remote,Portugal,M,Core Data Analysis
2022,Entry-level,Full-time,Data Analyst,15000,USD,15000,ID,In-person,Indonesia,L,Core Data Analysis
2022,Senior,Full-time,Data Engineer,175000,USD,175000,US,Remote,United States,M,Data Engineering and Integration
2022,Senior,Full-time,Data Engineer,135000,USD,135000,US,Remote,United States,M,Data Engineering and Integration
2022,Senior,Full-time,Data Science Manager,193000,AUD,133766,AU,Remote,Australia,L,Data Product and Project Management
2022,Entry-level,Full-time,Machine Learning Engineer,83000,USD,83000,US,In-person,United States,L,ML Development and Research
2022,Mid-level,Full-time,Data Engineer,75000,GBP,92350,GB,Remote,United Kingdom,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,55000,GBP,67723,GB,Remote,United Kingdom,M,Data Engineering and Integration
2022,Senior,Full-time,Data Scientist,186000,USD,186000,US,In-person,United States,M,Advanced Data Science and Research
2022,Senior,Full-time,Data Scientist,148800,USD,148800,US,In-person,United States,M,Advanced Data Science and Research
2022,Senior,Full-time,Data Analyst,112900,USD,112900,US,In-person,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Analyst,90320,USD,90320,US,In-person,United States,M,Core Data Analysis
2022,Senior,Full-time,ML Engineer,240000,USD,240000,US,In-person,United States,M,Other
2022,Senior,Full-time,ML Engineer,160000,USD,160000,US,In-person,United States,M,Other
2022,Senior,Full-time,Data Science Manager,300000,USD,300000,US,Remote,United States,M,Data Product and Project Management
2022,Senior,Full-time,Data Science Manager,200000,USD,200000,US,Remote,United States,M,Data Product and Project Management
2022,Mid-level,Full-time,Data Engineer,62500,EUR,65666,DE,Hybrid,Germany,S,Data Engineering and Integration
2022,Mid-level,Full-time,AI Scientist,200000,USD,200000,IN,Remote,United States,L,AI Specialization
2022,Mid-level,Full-time,Machine Learning Engineer,95000,GBP,116976,GB,In-person,United Kingdom,M,ML Development and Research
2022,Mid-level,Full-time,Machine Learning Engineer,75000,GBP,92350,GB,In-person,United Kingdom,M,ML Development and Research
2022,Mid-level,Full-time,AI Scientist,120000,USD,120000,US,In-person,United States,M,AI Specialization
2022,Senior,Full-time,Data Analyst,112900,USD,112900,US,Remote,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Analyst,90320,USD,90320,US,Remote,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Analytics Manager,145000,USD,145000,US,Remote,United States,M,Data Product and Project Management
2022,Senior,Full-time,Data Analytics Manager,105400,USD,105400,US,Remote,United States,M,Data Product and Project Management
2020,Entry-level,Full-time,Data Scientist,43200,EUR,49268,DE,In-person,Germany,S,Advanced Data Science and Research
2022,Mid-level,Full-time,Data Engineer,90000,GBP,110820,GB,In-person,United Kingdom,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,75000,GBP,92350,GB,In-person,United Kingdom,M,Data Engineering and Integration
2022,Senior,Full-time,Data Scientist,215300,USD,215300,US,Remote,United States,L,Advanced Data Science and Research
2022,Senior,Full-time,Data Scientist,158200,USD,158200,US,Remote,United States,L,Advanced Data Science and Research
2022,Senior,Full-time,Data Engineer,209100,USD,209100,US,Remote,United States,L,Data Engineering and Integration
2022,Senior,Full-time,Data Engineer,154600,USD,154600,US,Remote,United States,L,Data Engineering and Integration
2022,Senior,Full-time,Data Analyst,115934,USD,115934,US,In-person,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Analyst,81666,USD,81666,US,In-person,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Engineer,175000,USD,175000,US,Remote,United States,M,Data Engineering and Integration
2022,Senior,Full-time,Data Engineer,155000,USD,155000,US,Remote,United States,M,Data Engineering and Integration
2022,Mid-level,Full-time,Machine Learning Engineer,80000,EUR,84053,FR,Remote,Germany,M,ML Development and Research
2022,Senior,Full-time,Data Analyst,164000,USD,164000,US,In-person,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Analyst,132000,USD,132000,US,In-person,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Scientist,170000,USD,170000,US,Remote,United States,M,Advanced Data Science and Research
2022,Senior,Full-time,Data Scientist,123000,USD,123000,US,Remote,United States,M,Advanced Data Science and Research
2022,Senior,Full-time,Machine Learning Engineer,189650,USD,189650,US,In-person,United States,M,ML Development and Research
2022,Senior,Full-time,Machine Learning Engineer,164996,USD,164996,US,In-person,United States,M,ML Development and Research
2022,Mid-level,Full-time,ETL Developer,50000,EUR,52533,GR,In-person,Greece,M,Data Engineering and Integration
2022,Mid-level,Full-time,ETL Developer,50000,EUR,52533,GR,In-person,Greece,M,Data Engineering and Integration
2022,Executive,Full-time,Lead Data Engineer,150000,CAD,115222,CA,Remote,Canada,S,Data Engineering and Integration
2022,Senior,Full-time,Data Engineer,165400,USD,165400,US,Remote,United States,M,Data Engineering and Integration
2022,Senior,Full-time,Data Engineer,132320,USD,132320,US,Remote,United States,M,Data Engineering and Integration
2022,Senior,Full-time,Data Architect,208775,USD,208775,US,Remote,United States,M,"Data Architecture, Strategy, and Modeling"
2022,Senior,Full-time,Data Architect,147800,USD,147800,US,Remote,United States,M,"Data Architecture, Strategy, and Modeling"
2022,Senior,Full-time,Data Engineer,136994,USD,136994,US,Remote,United States,M,Data Engineering and Integration
2022,Senior,Full-time,Data Engineer,101570,USD,101570,US,Remote,United States,M,Data Engineering and Integration
2022,Senior,Full-time,Data Analyst,128875,USD,128875,US,Remote,United States,M,Core Data Analysis
2022,Senior,Full-time,Data Analyst,93700,USD,93700,US,Remote,United States,M,Core Data Analysis
2022,Entry-level,Full-time,Machine Learning Engineer,28500,GBP,35093,GB,Remote,United Kingdom,L,ML Development and Research
2022,Senior,Full-time,Data Engineer,183600,USD,183600,US,Remote,United States,L,Data Engineering and Integration
2022,Senior,Full-time,Data Engineer,100800,USD,100800,US,Remote,United States,L,Data Engineering and Integration
2022,Mid-level,Full-time,Data Analyst,40000,GBP,49253,GB,Remote,United Kingdom,M,Core Data Analysis
2022,Mid-level,Full-time,Data Analyst,30000,GBP,36940,GB,Remote,United Kingdom,M,Core Data Analysis
2022,Mid-level,Full-time,Data Analyst,40000,EUR,42026,ES,Remote,Spain,M,Core Data Analysis
2022,Mid-level,Full-time,Data Analyst,30000,EUR,31520,ES,Remote,Spain,M,Core Data Analysis
2022,Mid-level,Full-time,Data Engineer,80000,EUR,84053,ES,Remote,Spain,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,70000,EUR,73546,ES,Remote,Spain,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,80000,GBP,98506,GB,Remote,United Kingdom,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,70000,GBP,86193,GB,Remote,United Kingdom,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,80000,EUR,84053,GR,Remote,Greece,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,70000,EUR,73546,GR,Remote,Greece,M,Data Engineering and Integration
2022,Senior,Full-time,Machine Learning Engineer,189650,USD,189650,US,In-person,United States,M,ML Development and Research
2022,Senior,Full-time,Machine Learning Engineer,164996,USD,164996,US,In-person,United States,M,ML Development and Research
2022,Mid-level,Full-time,Data Analyst,40000,EUR,42026,GR,Remote,Greece,M,Core Data Analysis
2022,Mid-level,Full-time,Data Analyst,30000,EUR,31520,GR,Remote,Greece,M,Core Data Analysis
2022,Mid-level,Full-time,Data Engineer,75000,GBP,92350,GB,Remote,United Kingdom,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,60000,GBP,73880,GB,Remote,United Kingdom,M,Data Engineering and Integration
2022,Senior,Full-time,Data Scientist,215300,USD,215300,US,In-person,United States,L,Advanced Data Science and Research
2022,Senior,Full-time,Data Scientist,140400,USD,140400,US,In-person,United States,L,Advanced Data Science and Research
2022,Mid-level,Full-time,Data Engineer,60000,EUR,63040,ES,Remote,Spain,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,45000,EUR,47280,ES,Remote,Spain,M,Data Engineering and Integration
2022,Senior,Full-time,Data Scientist,260000,USD,260000,US,Remote,United States,M,Advanced Data Science and Research
2022,Senior,Full-time,Data Scientist,180000,USD,180000,US,Remote,United States,M,Advanced Data Science and Research
2022,Mid-level,Full-time,Data Scientist,55000,GBP,67723,GB,In-person,United Kingdom,M,Advanced Data Science and Research
2022,Mid-level,Full-time,Data Scientist,35000,GBP,43096,GB,In-person,United Kingdom,M,Advanced Data Science and Research
2022,Mid-level,Full-time,Data Engineer,60000,EUR,63040,GR,Remote,Greece,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,45000,EUR,47280,GR,Remote,Greece,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,60000,GBP,73880,GB,Remote,United Kingdom,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,45000,GBP,55410,GB,Remote,United Kingdom,M,Data Engineering and Integration
2021,Mid-level,Full-time,Machine Learning Engineer,43200,EUR,51064,IT,Hybrid,Italy,L,ML Development and Research
2022,Senior,Full-time,Data Science Engineer,60000,USD,60000,AR,Remote,Mexico,L,Other
2022,Mid-level,Full-time,Data Engineer,82900,USD,82900,US,In-person,United States,M,Data Engineering and Integration
2022,Mid-level,Full-time,Data Engineer,63900,USD,63900,US,In-person,United States,M,Data Engineering and Integration
2022,Mid-level,Full-time,Machine Learning Scientist,160000,USD,160000,US,Remote,United States,L,Other
2022,Mid-level,Full-time,Machine Learning Scientist,112300,USD,112300,US,Remote,United States,L,Other
2022,Mid-level,Full-time,Data Science Manager,241000,USD,241000,US,Remote,United States,M,Data Product and Project Management
2022,Mid-level,Full-time,Data Science Manager,159000,USD,159000,US,Remote,United States,M,Data Product and Project Management
